=====================================================================
Created: 2013-11-15 16:24:09.959370
=====================================================================

CODE | VALUE | TYPE | TIME
4, 458792, 4, 1384561450.43050
28, 0, 1, 1384561450.43058
4, 458763, 4, 1384561451.531070
35, 1, 1, 1384561451.531079
4, 458763, 4, 1384561451.667048
35, 0, 1, 1384561451.667055
4, 458760, 4, 1384561452.771070
18, 1, 1, 1384561452.771078
4, 458767, 4, 1384561452.859060
38, 1, 1, 1384561452.859069
4, 458760, 4, 1384561452.867034
18, 0, 1, 1384561452.867040
4, 458767, 4, 1384561452.963034
38, 0, 1, 1384561452.963041
4, 458767, 4, 1384561453.51059
38, 1, 1, 1384561453.51067
4, 458767, 4, 1384561453.139063
38, 0, 1, 1384561453.139070
4, 458770, 4, 1384561453.243006
24, 1, 1, 1384561453.243011
4, 458770, 4, 1384561453.323057
24, 0, 1, 1384561453.323064
4, 458796, 4, 1384561453.339047
57, 1, 1, 1384561453.339054
4, 458796, 4, 1384561453.435058
57, 0, 1, 1384561453.435065
4, 458775, 4, 1384561453.451042
20, 1, 1, 1384561453.451049
4, 458763, 4, 1384561453.483020
35, 1, 1, 1384561453.483029
4, 458775, 4, 1384561453.523003
20, 0, 1, 1384561453.523006
4, 458760, 4, 1384561453.571056
18, 1, 1, 1384561453.571063
4, 458763, 4, 1384561453.619051
35, 0, 1, 1384561453.619058
4, 458760, 4, 1384561453.651026
18, 0, 1, 1384561453.651033
4, 458773, 4, 1384561453.651038
19, 1, 1, 1384561453.651042
4, 458760, 4, 1384561453.739059
18, 1, 1, 1384561453.739066
4, 458773, 4, 1384561453.779000
19, 0, 1, 1384561453.779004
4, 458796, 4, 1384561453.803052
57, 1, 1, 1384561453.803060
4, 458760, 4, 1384561453.819052
18, 0, 1, 1384561453.819059
4, 458796, 4, 1384561453.891043
57, 0, 1, 1384561453.891049
4, 458765, 4, 1384561455.259044
36, 1, 1, 1384561455.259052
4, 458765, 4, 1384561455.379046
36, 0, 1, 1384561455.379054
4, 458770, 4, 1384561455.379059
24, 1, 1, 1384561455.379062
4, 458770, 4, 1384561455.491051
24, 0, 1, 1384561455.491058
4, 458767, 4, 1384561455.643039
38, 1, 1, 1384561455.643046
4, 458767, 4, 1384561455.707047
38, 0, 1, 1384561455.707054
4, 458767, 4, 1384561455.811038
38, 1, 1, 1384561455.811045
4, 458767, 4, 1384561455.875039
38, 0, 1, 1384561455.875046
4, 458780, 4, 1384561455.979035
21, 1, 1, 1384561455.979043
4, 458780, 4, 1384561456.67000
21, 0, 1, 1384561456.67007
4, 458796, 4, 1384561456.75023
57, 1, 1, 1384561456.75029
4, 458796, 4, 1384561456.171039
57, 0, 1, 1384561456.171046
4, 458762, 4, 1384561456.411039
34, 1, 1, 1384561456.411047
4, 458762, 4, 1384561456.499044
34, 0, 1, 1384561456.499052
4, 458770, 4, 1384561456.531031
24, 1, 1, 1384561456.531039
4, 458770, 4, 1384561456.586997
24, 0, 1, 1384561456.587004
4, 458770, 4, 1384561456.675033
24, 1, 1, 1384561456.675041
4, 458759, 4, 1384561456.763037
32, 1, 1, 1384561456.763044
4, 458770, 4, 1384561456.771032
24, 0, 1, 1384561456.771040
4, 458796, 4, 1384561456.859031
57, 1, 1, 1384561456.859038
4, 458759, 4, 1384561456.891012
32, 0, 1, 1384561456.891020
4, 458796, 4, 1384561456.947038
57, 0, 1, 1384561456.947044
4, 458774, 4, 1384561457.43026
31, 1, 1, 1384561457.43034
4, 458774, 4, 1384561457.178998
31, 0, 1, 1384561457.179005
4, 458764, 4, 1384561457.211024
23, 1, 1, 1384561457.211031
4, 458764, 4, 1384561457.307038
23, 0, 1, 1384561457.307045
4, 458773, 4, 1384561457.307050
19, 1, 1, 1384561457.307053
4, 458773, 4, 1384561457.402994
19, 0, 1, 1384561457.403001
4, 458807, 4, 1384561457.547038
52, 1, 1, 1384561457.547046
4, 458807, 4, 1384561457.619037
52, 0, 1, 1384561457.619044
4, 458796, 4, 1384561457.747030
57, 1, 1, 1384561457.747038
4, 458796, 4, 1384561457.811028
57, 0, 1, 1384561457.811035
4, 458768, 4, 1384561457.963025
50, 1, 1, 1384561457.963032
4, 458768, 4, 1384561458.59027
50, 0, 1, 1384561458.59034
4, 458780, 4, 1384561458.187022
21, 1, 1, 1384561458.187029
4, 458796, 4, 1384561458.267030
57, 1, 1, 1384561458.267038
4, 458780, 4, 1384561458.282983
21, 0, 1, 1384561458.282989
4, 458796, 4, 1384561458.347022
57, 0, 1, 1384561458.347028
4, 458769, 4, 1384561458.427017
49, 1, 1, 1384561458.427024
4, 458756, 4, 1384561458.499018
30, 1, 1, 1384561458.499026
4, 458769, 4, 1384561458.530998
49, 0, 1, 1384561458.531005
4, 458756, 4, 1384561458.611021
30, 0, 1, 1384561458.611028
4, 458768, 4, 1384561458.619013
50, 1, 1, 1384561458.619020
4, 458768, 4, 1384561458.691027
50, 0, 1, 1384561458.691034
4, 458760, 4, 1384561458.715007
18, 1, 1, 1384561458.715014
4, 458796, 4, 1384561458.754969
57, 1, 1, 1384561458.754973
4, 458760, 4, 1384561458.803026
18, 0, 1, 1384561458.803033
4, 458764, 4, 1384561458.851016
23, 1, 1, 1384561458.851023
4, 458796, 4, 1384561458.875012
57, 0, 1, 1384561458.875019
4, 458764, 4, 1384561458.955019
23, 0, 1, 1384561458.955026
4, 458774, 4, 1384561459.99016
31, 1, 1, 1384561459.99023
4, 458774, 4, 1384561459.187018
31, 0, 1, 1384561459.187025
4, 458796, 4, 1384561459.234966
57, 1, 1, 1384561459.234970
4, 458759, 4, 1384561459.315020
32, 1, 1, 1384561459.315029
4, 458796, 4, 1384561459.323014
57, 0, 1, 1384561459.323020
4, 458756, 4, 1384561459.427015
30, 1, 1, 1384561459.427022
4, 458769, 4, 1384561459.482994
49, 1, 1, 1384561459.483002
4, 458759, 4, 1384561459.490969
32, 0, 1, 1384561459.490973
4, 458756, 4, 1384561459.571020
30, 0, 1, 1384561459.571027
4, 458769, 4, 1384561459.571032
49, 0, 1, 1384561459.571035
4, 458764, 4, 1384561459.611013
23, 1, 1, 1384561459.611020
4, 458760, 4, 1384561459.674960
18, 1, 1, 1384561459.674964
4, 458764, 4, 1384561459.699015
23, 0, 1, 1384561459.699022
4, 458760, 4, 1384561459.786988
18, 0, 1, 1384561459.786994
4, 458767, 4, 1384561459.803002
